id,source,text,image_path,clean_text
8d8e1149,Twitter,"Hollywood Stars Condemn US–Iran Escalation, Demand Diplomacy Washington/Los Angeles As US–Iran tensions escalated sharply, Hollywood rallied in rare political unison. Mark Ruffalo urged his millions of followers to reject military action, stating: ""War never solves anything — our",dataset/twitter_images/8d8e1149.jpg,"Hollywood Stars Condemn US–Iran Escalation, Demand Diplomacy Washington/Los Angeles As US–Iran tensions escalated sharply, Hollywood rallied in rare political unison. Mark Ruffalo urged his millions of followers to reject military action, stating: ""War never solves anything — our"
42127cff,Twitter,"U.S. President Donald Trump said the deadline he had given Iran was close to expiring, warning that Tehran had just 48 hours to reach an agreement or reopen the Strait of Hormuz, or face what he described as “great hell,” as military escalation widened and hopes for a ceasefire",dataset/twitter_images/42127cff.jpg,"U.S. President Donald Trump said the deadline he had given Iran was close to expiring, warning that Tehran had just 48 hours to reach an agreement or reopen the Strait of Hormuz, or face what he described as “great hell,” as military escalation widened and hopes for a ceasefire"
56671b64,Twitter,"In a major escalation of the ongoing war, President Trump has explicitly threatened to destroy Iran's electrical infrastructure. During a primetime address, he stated that further military operations over the next few weeks could target ""each and every one of their",dataset/twitter_images/56671b64.jpg,"In a major escalation of the ongoing war, President Trump has explicitly threatened to destroy Iran's electrical infrastructure. During a primetime address, he stated that further military operations over the next few weeks could target ""each and every one of their"
e2abfd31,Twitter,"48-hour ultimatum on Iran — Strait of Hormuz is back in play   Trump threatening ""all hell"" if Iran doesn't reopen the strait is a massive geopolitical flashpoint. ~20% of global oil supply transits Hormuz. Any closure or military escalation = instant spike in crude.  Eyes on",dataset/twitter_images/e2abfd31.jpg,"48-hour ultimatum on Iran — Strait of Hormuz is back in play Trump threatening ""all hell"" if Iran doesn't reopen the strait is a massive geopolitical flashpoint. ~20% of global oil supply transits Hormuz. Any closure or military escalation = instant spike in crude. Eyes on"
f37528f8,Twitter,"NOTAM A0738/26: MAJOR ALERT - Iran closes entire Tehran FIR airspace for 8 days (Apr 4-12). Only military, state & emergency flights allowed. Significant escalation indicator over Iranian airspace. #Iran #MiddleEastConflict #NOTAM #Aviation",dataset/twitter_images/f37528f8.jpg,"NOTAM A0738/26: MAJOR ALERT - Iran closes entire Tehran FIR airspace for 8 days (Apr 4-12). Only military, state & emergency flights allowed. Significant escalation indicator over Iranian airspace. #Iran #MiddleEastConflict #NOTAM #Aviation"
5808404e,Twitter," Huge protest in Tel Aviv against war and Netanyahu   Thousands of people take to the streets, demanding an end to military escalation and political leadership change.   Chants and banners visible across central Tel Aviv as crowds swell.   Situation ongoing — tensions",dataset/twitter_images/5808404e.jpg,"Huge protest in Tel Aviv against war and Netanyahu Thousands of people take to the streets, demanding an end to military escalation and political leadership change. Chants and banners visible across central Tel Aviv as crowds swell. Situation ongoing — tensions"
9f878384,Twitter,"PLEASE NOTE: THESE BELOW ARE THE  KNOWN REPORTED LOSSES.   THEY EXCLUDE NAVAL LOSSES AS SUCH HAVE NOT BEEN CONFIRMED   ""US Air Losses in Gulf War Escalation""   ""Known US military aviation losses:  F-35 — 1 reported damaged  F-15E Strike Eagle — 4 total  A-10",dataset/twitter_images/9f878384.jpg,"PLEASE NOTE: THESE BELOW ARE THE KNOWN REPORTED LOSSES. THEY EXCLUDE NAVAL LOSSES AS SUCH HAVE NOT BEEN CONFIRMED ""US Air Losses in Gulf War Escalation"" ""Known US military aviation losses: F-35 — 1 reported damaged F-15E Strike Eagle — 4 total A-10"
1f2ecbfd,Twitter,"Macron has strongly reacted to the escalating conflict in the Middle East, criticizing the military actions taken by the US and Israel against Iran. He described the situation as dangerous and warned that such strikes could lead to a major regional escalation.  #EmmanuelMacron",dataset/twitter_images/1f2ecbfd.jpg,"Macron has strongly reacted to the escalating conflict in the Middle East, criticizing the military actions taken by the US and Israel against Iran. He described the situation as dangerous and warned that such strikes could lead to a major regional escalation. #EmmanuelMacron"
8f69645b,Twitter," Let me make you understand exactly what this nuclear escalation actually means..  A joint U.S. Israeli military strike has hit Iran's Bushehr nuclear power plant.. and Russia has officially stepped up to the global microphone to condemn the attack as ""evil""..  look at the",dataset/twitter_images/8f69645b.jpg,"Let me make you understand exactly what this nuclear escalation actually means.. A joint U.S. Israeli military strike has hit Iran's Bushehr nuclear power plant.. and Russia has officially stepped up to the global microphone to condemn the attack as ""evil"".. look at the"
b54aae56,Twitter,"WASHINGTON, D.C. — Iran shot down two US military planes in separate attacks Friday, with one service member rescued and at least one missing, in a dramatic escalation since the war began nearly five weeks ago.  READ:  https:// mrf.lu/643t",dataset/twitter_images/b54aae56.jpg,"WASHINGTON, D.C. — Iran shot down two US military planes in separate attacks Friday, with one service member rescued and at least one missing, in a dramatic escalation since the war began nearly five weeks ago. READ: mrf.lu/643t"
41ee4fa2,Twitter,"https:// wgme.com/news/nation-wo rld/all-hell-will-reign-down-trump-gives-iran-48-hour-ultimatum-over-strait-of-hormuz-oil-gas-gasoline-military-escalation-war-conflict-operation-epic-fury-attacks-strikes-united-states-israel-president-donald-trump-peace-talks … President Donald Trump warned Iran it has 48 hours to reopen the Strait of Hormuz or face severe military consequences, escalating rhetoric as the conflict in the Middle East intensifies.",dataset/twitter_images/41ee4fa2.jpg,"wgme.com/news/nation-wo rld/all-hell-will-reign-down-trump-gives-iran-48-hour-ultimatum-over-strait-of-hormuz-oil-gas-gasoline-military-escalation-war-conflict-operation-epic-fury-attacks-strikes-united-states-israel-president-donald-trump-peace-talks … President Donald Trump warned Iran it has 48 hours to reopen the Strait of Hormuz or face severe military consequences, escalating rhetoric as the conflict in the Middle East intensifies."
70bdc38e,Twitter, BREAKING: Trump gives Iran 48-hour ultimatum to reopen Strait of Hormuz or face major escalation    Rising questions over strategy - as threats intensify despite earlier claims of crippling Iran’s military capabilities.  #BreakingNews #Trump #Iran #HormuzStrait #WarUpdate,dataset/twitter_images/70bdc38e.jpg,BREAKING: Trump gives Iran 48-hour ultimatum to reopen Strait of Hormuz or face major escalation Rising questions over strategy - as threats intensify despite earlier claims of crippling Iran’s military capabilities. #BreakingNews #Trump #Iran #HormuzStrait #WarUpdate
fb890745,Twitter,"In a media briefing, Ministry of Defense Spokesman Colonel Saud Al-Atwan confirms that #Kuwait’s air defense systems detect & engage eight ballistic missiles & 19 drones over the last 24 hours amidst the current regional military escalation   http:// ow.ly/tyUg30sUPHk  #KUNA",dataset/twitter_images/fb890745.jpg,"In a media briefing, Ministry of Defense Spokesman Colonel Saud Al-Atwan confirms that #Kuwait’s air defense systems detect & engage eight ballistic missiles & 19 drones over the last 24 hours amidst the current regional military escalation ow.ly/tyUg30sUPHk #KUNA"
7a4acb47,Twitter,"The retrospective analysis of #DonaldTrump’s Truth Social rhetoric from late 2025 through April 4, 2026 reveals a consistent pattern of “Ultimatum Diplomacy” that prioritizes performative threats over actual military escalation.   Despite hyperbolic claims of sending #Iran “back",dataset/twitter_images/7a4acb47.jpg,"The retrospective analysis of #DonaldTrump’s Truth Social rhetoric from late 2025 through April 4, 2026 reveals a consistent pattern of “Ultimatum Diplomacy” that prioritizes performative threats over actual military escalation. Despite hyperbolic claims of sending #Iran “back"
e05daba6,Twitter,Trump really has no good options. War aims can't be achieved. Iran controls Strait of Hormuz. Escalation will worsen economic and military situation with very little chance of achieving anything. This threat could be followed by de-escalation again as markets open.,dataset/twitter_images/e05daba6.jpg,Trump really has no good options. War aims can't be achieved. Iran controls Strait of Hormuz. Escalation will worsen economic and military situation with very little chance of achieving anything. This threat could be followed by de-escalation again as markets open.
2218b0a0,Twitter, BREAKING NEWS: Germany reportedly now requires military permission for men 17–45 to leave the country for more than 90 days. Many see this as a major escalation by the Epstein class ahead of possible ground offensives and the slide toward world war.,dataset/twitter_images/2218b0a0.jpg,BREAKING NEWS: Germany reportedly now requires military permission for men 17–45 to leave the country for more than 90 days. Many see this as a major escalation by the Epstein class ahead of possible ground offensives and the slide toward world war.
a5f0685d,Twitter,"Russian Foreign Minister Sergey Lavrov has urged the United States to immediately end its military operations against Iran, warning that continued escalation could destabilize the entire Middle East.",dataset/twitter_images/a5f0685d.jpg,"Russian Foreign Minister Sergey Lavrov has urged the United States to immediately end its military operations against Iran, warning that continued escalation could destabilize the entire Middle East."
4414ed59,Twitter,"Trump Issues 48-Hour Ultimatum to Iran  Donald J. Trump has issued a stark warning, claiming only 48 hours remain for Iran to ""make a deal"" or open the Strait of Hormuz before facing military escalation. The statement heightens global tensions over energy security",dataset/twitter_images/4414ed59.jpg,"Trump Issues 48-Hour Ultimatum to Iran Donald J. Trump has issued a stark warning, claiming only 48 hours remain for Iran to ""make a deal"" or open the Strait of Hormuz before facing military escalation. The statement heightens global tensions over energy security"
c3724e94,Twitter,BREAKING:  Israeli military warns of additional incoming Iranian missiles  The army says air-defense systems are on high alert as more missile launches are expected amid the ongoing escalation. #BreakingNews,dataset/twitter_images/c3724e94.jpg,BREAKING: Israeli military warns of additional incoming Iranian missiles The army says air-defense systems are on high alert as more missile launches are expected amid the ongoing escalation. #BreakingNews
dc5bc276,Twitter,"Rising toll amid ongoing US-Israeli escalation against Iran—updated  The number of people affected by the Middle East war continues to grow, as casualties rise steadily among civilians & military personnel throughout the region.   See Sputnik's infographics for a more detailed",dataset/twitter_images/dc5bc276.jpg,"Rising toll amid ongoing US-Israeli escalation against Iran—updated The number of people affected by the Middle East war continues to grow, as casualties rise steadily among civilians & military personnel throughout the region. See Sputnik's infographics for a more detailed"
1587fa79,Twitter,"Mokha Center Briefing (55) – #March_2026: Escalation in military operations and potential regional repercussions, alongside worsening economic and humanitarian challenges.  Links:   https:// link.mokha.cc/mokha-brief-ma r26 …  #Mokha_Center #Yemen #MilitaryEscalation #RegionalRepercussions",dataset/twitter_images/1587fa79.jpg,"Mokha Center Briefing (55) – #March_2026: Escalation in military operations and potential regional repercussions, alongside worsening economic and humanitarian challenges. Links: link.mokha.cc/mokha-brief-ma r26 … #Mokha_Center #Yemen #MilitaryEscalation #RegionalRepercussions"
ad829561,Twitter,Netanyahu vows Israel will continue military operations against Iran despite de-escalation signals. Russia says it won't sell oil to countries that impose price caps. #Israel #Iran #Oil,dataset/twitter_images/ad829561.jpg,Netanyahu vows Israel will continue military operations against Iran despite de-escalation signals. Russia says it won't sell oil to countries that impose price caps. #Israel #Iran #Oil
9f553b76,Twitter,"US missiles were launched from Kuwait into Iran, as seen in released videos.   The launches come amid heightened tensions between the US and Iran, with Kuwait serving as a strategic military base for US operations in the region.   The incident marks a significant escalation in",dataset/twitter_images/9f553b76.jpg,"US missiles were launched from Kuwait into Iran, as seen in released videos. The launches come amid heightened tensions between the US and Iran, with Kuwait serving as a strategic military base for US operations in the region. The incident marks a significant escalation in"
9271bb1e,Twitter,"Iran reportedly shot down two US military aircraft in separate incidents on Friday, marking the first such aircraft losses in the nearly five-week ongoing conflict.  This major escalation follows Donald Trump's recent claim that the US had ""completely decimated"" Iran. Full",dataset/twitter_images/9271bb1e.jpg,"Iran reportedly shot down two US military aircraft in separate incidents on Friday, marking the first such aircraft losses in the nearly five-week ongoing conflict. This major escalation follows Donald Trump's recent claim that the US had ""completely decimated"" Iran. Full"
a50cd626,Twitter,"Arab Labor Organization: Military escalation in the region harmed infrastructure, vital facilities, supply chains & disrupted production & transportation, increasing pressure on the economy & labor markets & affecting food security.   https:// kuna.net.kw/ArticleDetails .aspx?id=3291491 …  #KUNA",dataset/twitter_images/a50cd626.jpg,"Arab Labor Organization: Military escalation in the region harmed infrastructure, vital facilities, supply chains & disrupted production & transportation, increasing pressure on the economy & labor markets & affecting food security. kuna.net.kw/ArticleDetails .aspx?id=3291491 … #KUNA"
58f4a3a1,Twitter," Day 35. Iran just shot down an American fighter jet. One crew member is still missing.  This is the single biggest military escalation since the war began.  The F-15E is down: An F-15E Strike Eagle was shot down over Iran on Friday, the first US fighter jet downed by enemy",dataset/twitter_images/58f4a3a1.jpg,"Day 35. Iran just shot down an American fighter jet. One crew member is still missing. This is the single biggest military escalation since the war began. The F-15E is down: An F-15E Strike Eagle was shot down over Iran on Friday, the first US fighter jet downed by enemy"
ad8b36f2,Twitter,"IRAN WAR DIARY, Day 35  5 weeks. No ceasefire. No off-ramp. Just escalation.  Here's where we stand on April 4, 2026:  MILITARY  Iran shot down a US F-15E Strike Eagle over central Iran. First American aircraft lost over Iranian territory in this war. One crew member rescued, one",dataset/twitter_images/ad8b36f2.jpg,"IRAN WAR DIARY, Day 35 5 weeks. No ceasefire. No off-ramp. Just escalation. Here's where we stand on April 4, 2026: MILITARY Iran shot down a US F-15E Strike Eagle over central Iran. First American aircraft lost over Iranian territory in this war. One crew member rescued, one"
3e2331a8,Twitter,"Tensions are rising along the Sudan–Libya border following new military movements, raising concerns of potential escalation despite no confirmed large-scale clashes so far.  Field sources report activity linked to forces aligned with Khalifa Haftar in eastern Libya near the",dataset/twitter_images/3e2331a8.jpg,"Tensions are rising along the Sudan–Libya border following new military movements, raising concerns of potential escalation despite no confirmed large-scale clashes so far. Field sources report activity linked to forces aligned with Khalifa Haftar in eastern Libya near the"
00a0c4ab,Twitter,"Israel continues strikes on Lebanon’s capital as death toll surpasses 1,300  The Israeli military is pressing ahead with attacks on Beirut, with explosions reported and impacts seen across the city early Saturday morning. The escalation comes after Hezbollah aligned itself with",dataset/twitter_images/00a0c4ab.jpg,"Israel continues strikes on Lebanon’s capital as death toll surpasses 1,300 The Israeli military is pressing ahead with attacks on Beirut, with explosions reported and impacts seen across the city early Saturday morning. The escalation comes after Hezbollah aligned itself with"
f49caeef,Twitter," BREAKING: Massive roadblock at the UN as France, China, and Russia move to BLOCK military action against Iran. The plan to reopen the Strait of Hormuz is now stalled as three world powers push back against escalation.  #Geopolitics #StraitOfHormuz #teenagegirls Iran",dataset/twitter_images/f49caeef.jpg,"BREAKING: Massive roadblock at the UN as France, China, and Russia move to BLOCK military action against Iran. The plan to reopen the Strait of Hormuz is now stalled as three world powers push back against escalation. #Geopolitics #StraitOfHormuz #teenagegirls Iran"
b5297d78,Twitter," PERCEPTION READ: Bandar Imam is Iran's largest petrochemical hub — hitting it shifts targeting logic from military degradation to economic strangulation, days before the April 6 infrastructure deadline.   Perception Index: Escalation ladder just skipped a rung — because",dataset/twitter_images/b5297d78.jpg,"PERCEPTION READ: Bandar Imam is Iran's largest petrochemical hub — hitting it shifts targeting logic from military degradation to economic strangulation, days before the April 6 infrastructure deadline. Perception Index: Escalation ladder just skipped a rung — because"
35894520,Twitter,"Daily Analysis from Geopolitical Intelligence Monitor  𝗧𝗛𝗘 𝗛𝗢𝗥𝗠𝗨𝗭 𝗚𝗔𝗠𝗕𝗜𝗧: 𝗗𝗘𝗖𝗜𝗣𝗛𝗘𝗥𝗜𝗡𝗚 𝗧𝗥𝗨𝗠𝗣'𝗦 𝗖𝗢𝗘𝗥𝗖𝗜𝗩𝗘 𝗘𝗦𝗖𝗔𝗟𝗔𝗧𝗜𝗢𝗡 𝗔𝗚𝗔𝗜𝗡𝗦𝗧 𝗜𝗥𝗔𝗡  The Persian Gulf is teetering on the brink of a full-scale war, with direct military",dataset/twitter_images/35894520.jpg,"Daily Analysis from Geopolitical Intelligence Monitor 𝗧𝗛𝗘 𝗛𝗢𝗥𝗠𝗨𝗭 𝗚𝗔𝗠𝗕𝗜𝗧: 𝗗𝗘𝗖𝗜𝗣𝗛𝗘𝗥𝗜𝗡𝗚 𝗧𝗥𝗨𝗠𝗣'𝗦 𝗖𝗢𝗘𝗥𝗖𝗜𝗩𝗘 𝗘𝗦𝗖𝗔𝗟𝗔𝗧𝗜𝗢𝗡 𝗔𝗚𝗔𝗜𝗡𝗦𝗧 𝗜𝗥𝗔𝗡 The Persian Gulf is teetering on the brink of a full-scale war, with direct military"
c13d3f3a,Twitter,"US deploys B-52 over Iran for the first time, asserting air dominance. Israel vows to continue military ops against Iran despite de-escalation signals. #US #Iran #Israel",dataset/twitter_images/c13d3f3a.jpg,"US deploys B-52 over Iran for the first time, asserting air dominance. Israel vows to continue military ops against Iran despite de-escalation signals. #US #Iran #Israel"
5d718976,Twitter,The confirmed loss of two U.S. warplanes marks a dangerous shift in the conflict as search teams enter a critical window to find a missing pilot. This rare direct engagement with American air assets signals a major escalation that could force a heavy military response.,dataset/twitter_images/5d718976.jpg,The confirmed loss of two U.S. warplanes marks a dangerous shift in the conflict as search teams enter a critical window to find a missing pilot. This rare direct engagement with American air assets signals a major escalation that could force a heavy military response.
3d2326a4,Twitter,"Power of veto  United Nations Security Council saw a major resolution blocked by Russia, China, and France.  The move prevented potential military action in the Hormuz region, highlighting the veto as a check against escalation.  Read more: https:// thetimesofrussia.com/politics/the-t imes-of-russia-veto-stopped-war-russia-news/ …  #UN",dataset/twitter_images/3d2326a4.jpg,"Power of veto United Nations Security Council saw a major resolution blocked by Russia, China, and France. The move prevented potential military action in the Hormuz region, highlighting the veto as a check against escalation. Read more: thetimesofrussia.com/politics/the-t imes-of-russia-veto-stopped-war-russia-news/ … #UN"
d6492980,Twitter,"Mid-air escalation  A US A-10 Thunderbolt was struck by Iranian defenses during a rescue mission but managed to reach Kuwait before crashing.  The pilot survived, but the incident marks a dangerous escalation in direct military confrontation.  Read more:",dataset/twitter_images/d6492980.jpg,"Mid-air escalation A US A-10 Thunderbolt was struck by Iranian defenses during a rescue mission but managed to reach Kuwait before crashing. The pilot survived, but the incident marks a dangerous escalation in direct military confrontation. Read more:"
168232fe,Twitter," U.S. military action reported in southern Iran.  According to reports from Kafari village, U.S. aircraft deployed BLU-91/B anti-tank mines overnight on March 26.  Developing story.  What are your thoughts on this escalation?",dataset/twitter_images/168232fe.jpg,"U.S. military action reported in southern Iran. According to reports from Kafari village, U.S. aircraft deployed BLU-91/B anti-tank mines overnight on March 26. Developing story. What are your thoughts on this escalation?"
a5d06cf7,Twitter,"Following the escalation triggered by joint U.S. and Israeli strikes on #Iran in late February — targeting nuclear infrastructure, military assets, and senior leadership — around 1,394 ballistic missiles and 3,891 #drones have been launched in the first 5 weeks.  Figures are",dataset/twitter_images/a5d06cf7.jpg,"Following the escalation triggered by joint U.S. and Israeli strikes on #Iran in late February — targeting nuclear infrastructure, military assets, and senior leadership — around 1,394 ballistic missiles and 3,891 #drones have been launched in the first 5 weeks. Figures are"
97fb762c,Twitter,"Iran shot down two US military planes in separate attacks Friday, with one service member rescued and at least one missing, in a dramatic escalation since the war began nearly five weeks ago.  Neither the White House nor Pentagon released public information about the downed",dataset/twitter_images/97fb762c.jpg,"Iran shot down two US military planes in separate attacks Friday, with one service member rescued and at least one missing, in a dramatic escalation since the war began nearly five weeks ago. Neither the White House nor Pentagon released public information about the downed"
076a731c,Twitter,"Sable’s Grand Analysis  ⸻  Global (8.5/10 “Severe / Strain Showing” → Rising)  The system remains in active escalation, though not yet at full breakpoint. The Iran war is driving multi-domain effects: energy disruption, infrastructure targeting, and regional military pressure.",dataset/twitter_images/076a731c.jpg,"Sable’s Grand Analysis ⸻ Global (8.5/10 “Severe / Strain Showing” → Rising) The system remains in active escalation, though not yet at full breakpoint. The Iran war is driving multi-domain effects: energy disruption, infrastructure targeting, and regional military pressure."
186c574d,Twitter,"Morning News Bulletin – April 4, 2026  Top Story: Escalation in U.S.-Iran Conflict   U.S. military aircraft have been shot down over Iran, with reports confirming at least two aircraft affected, including a fighter jet. Search and rescue operations continue for crew members.",dataset/twitter_images/186c574d.jpg,"Morning News Bulletin – April 4, 2026 Top Story: Escalation in U.S.-Iran Conflict U.S. military aircraft have been shot down over Iran, with reports confirming at least two aircraft affected, including a fighter jet. Search and rescue operations continue for crew members."
6ca944af,Twitter,"Iran shot down two US military planes in separate attacks Friday, with one service member rescued and at least one missing, in a dramatic escalation since the war began nearly five weeks ago.",dataset/twitter_images/6ca944af.jpg,"Iran shot down two US military planes in separate attacks Friday, with one service member rescued and at least one missing, in a dramatic escalation since the war began nearly five weeks ago."
3da99e0c,Twitter, American military aircraft damaged or destroyed in the war against Iran   These losses mark a rare escalation in aircraft losses for the U.S. military in this conflict.   Situation is ongoing — follow for real‑time updates.  #Iran #USMilitary #Breaking #Aviation,dataset/twitter_images/3da99e0c.jpg,American military aircraft damaged or destroyed in the war against Iran These losses mark a rare escalation in aircraft losses for the U.S. military in this conflict. Situation is ongoing — follow for real‑time updates. #Iran #USMilitary #Breaking #Aviation
5df154cc,Twitter,"Iran shot down two U.S. military planes in separate attacks on Friday (April 4, 2026), with one service member rescued and at least one missing, in a dramatic escalation since the war began nearly five weeks ago.   https:// trib.al/lBKQ8kv",dataset/twitter_images/5df154cc.jpg,"Iran shot down two U.S. military planes in separate attacks on Friday (April 4, 2026), with one service member rescued and at least one missing, in a dramatic escalation since the war began nearly five weeks ago. trib.al/lBKQ8kv"
75f3cbbc,Twitter," Iran shot down two U.S. military aircraft in separate incidents on Friday, marking a major escalation   First confirmed loss of U.S. aircraft since the war began nearly 5 weeks ago   One U.S. service member rescued, another still missing, ongoing search-and-rescue",dataset/twitter_images/75f3cbbc.jpg,"Iran shot down two U.S. military aircraft in separate incidents on Friday, marking a major escalation First confirmed loss of U.S. aircraft since the war began nearly 5 weeks ago One U.S. service member rescued, another still missing, ongoing search-and-rescue"
1098bc28,Twitter,Middle East Escalation: Iran warns of a 'more brutal' attack on US-Israel after Trump's statement. Oil prices surge 5% after Trump's threat. Russia says EU sanctions won't resolve tensions. Macron declares France won't join military action against Iran. #Iran... #ADA,dataset/twitter_images/1098bc28.jpg,Middle East Escalation: Iran warns of a 'more brutal' attack on US-Israel after Trump's statement. Oil prices surge 5% after Trump's threat. Russia says EU sanctions won't resolve tensions. Macron declares France won't join military action against Iran. #Iran... #ADA
849f189d,Twitter,"Iran shot down two US military planes in separate attacks Friday, with one service member rescued and at least one missing, in a dramatic escalation since the war began nearly five weeks ago.   https:// mybs.in/2g5KME0  #Iran #USIran #IranWar #WestAsia #israeliranUSConflict",dataset/twitter_images/849f189d.jpg,"Iran shot down two US military planes in separate attacks Friday, with one service member rescued and at least one missing, in a dramatic escalation since the war began nearly five weeks ago. mybs.in/2g5KME0 #Iran #USIran #IranWar #WestAsia #israeliranUSConflict"
138016df,Twitter, US air power just got hit? An Iranian drone struck a US CH-47 helicopter in Kuwait. This isn’t infrastructure anymore—this is direct US military targeting. Escalation phase unlocked… how far does this go?,dataset/twitter_images/138016df.jpg,US air power just got hit? An Iranian drone struck a US CH-47 helicopter in Kuwait. This isn’t infrastructure anymore—this is direct US military targeting. Escalation phase unlocked… how far does this go?
599adcbc,Twitter,"On April 3, two things happened simultaneously that have not been connected. The war produced its first American casualties on Iranian soil. And the diplomatic off-ramp collapsed. The military escalation and the path to de-escalation broke at the same moment. Nobody appears to",dataset/twitter_images/599adcbc.jpg,"On April 3, two things happened simultaneously that have not been connected. The war produced its first American casualties on Iranian soil. And the diplomatic off-ramp collapsed. The military escalation and the path to de-escalation broke at the same moment. Nobody appears to"
356067d1,Twitter,"Terrifying reality check. A US military expert admits that since Iran absolutely refuses to surrender to Trump's arrogant demands, the Pentagon is now plotting a massive escalation. They are openly preparing for a catastrophic ground invasion with boots on the ground.",dataset/twitter_images/356067d1.jpg,"Terrifying reality check. A US military expert admits that since Iran absolutely refuses to surrender to Trump's arrogant demands, the Pentagon is now plotting a massive escalation. They are openly preparing for a catastrophic ground invasion with boots on the ground."
eaff3006,Twitter,حينماتعجزبعض الأنظمةالحاكمة ببسط العدل في أرجاء أوطانهاتتحول أدوارالمؤسسات إلى من يريدضرب اللحمةالوطنيةليشيع ثقافةالغاب فيهامن خلال حسابات وهمية ومنصات غيرمعروفة تُحرّض على أستهداف أبناءالبلدالواحدفقط كونهم(شيعة) #War #Conflict #Escalation #Military #Airstrike #Security,dataset/twitter_images/eaff3006.jpg,حينماتعجزبعض الأنظمةالحاكمة ببسط العدل في أرجاء أوطانهاتتحول أدوارالمؤسسات إلى من يريدضرب اللحمةالوطنيةليشيع ثقافةالغاب فيهامن خلال حسابات وهمية ومنصات غيرمعروفة تُحرّض على أستهداف أبناءالبلدالواحدفقط كونهم(شيعة) #War #Conflict #Escalation #Military #Airstrike #Security
a418d70b,Twitter,"HE Minister of State at the Ministry of Foreign Affairs  @Dr_Al_Khulaifi    held talks with #ChineseAmbassador to Qatar Cao Xiaolin in Doha, focusing on the ongoing military #escalation and its serious implications for #regional and international stability.   https:// gulf-times.com/article/723318 /qatar/qatar-and-china-hold-talks-on-regional-tensions-strait-of-hormuz-risks …",dataset/twitter_images/a418d70b.jpg,"HE Minister of State at the Ministry of Foreign Affairs held talks with #ChineseAmbassador to Qatar Cao Xiaolin in Doha, focusing on the ongoing military #escalation and its serious implications for #regional and international stability. gulf-times.com/article/723318 /qatar/qatar-and-china-hold-talks-on-regional-tensions-strait-of-hormuz-risks …"
5f6797a2,Twitter,"At the initiative of the Turkish side, a telephone conversation between Vladimir Putin and the President of the Republic of Turkey, Recep Tayyip Erdogan, took place.  • An in-depth exchange of views was held in connection with the ongoing escalation of the military-political",dataset/twitter_images/5f6797a2.jpg,"At the initiative of the Turkish side, a telephone conversation between Vladimir Putin and the President of the Republic of Turkey, Recep Tayyip Erdogan, took place. • An in-depth exchange of views was held in connection with the ongoing escalation of the military-political"
b177dad2,Twitter,The war on #Iran:  #US Central Command acknowledges troop losses for the first time   The absence of dialogue in the second month of the war & the military escalation have become the dominant features of the scene.  #IRAN | #USA   @AlarabyTV  Report by:,dataset/twitter_images/b177dad2.jpg,The war on #Iran: #US Central Command acknowledges troop losses for the first time The absence of dialogue in the second month of the war & the military escalation have become the dominant features of the scene. #IRAN | #USA Report by:
16446f75,Twitter,"Two U.S. military planes were shot down in separate incidents on Friday, and while one crew member was rescued in Iran, the whereabouts of at least one other were unknown — marking a dramatic escalation since the war began nearly five weeks ago. -->  https:// bit.ly/4sV1Zae",dataset/twitter_images/16446f75.jpg,"Two U.S. military planes were shot down in separate incidents on Friday, and while one crew member was rescued in Iran, the whereabouts of at least one other were unknown — marking a dramatic escalation since the war began nearly five weeks ago. --> bit.ly/4sV1Zae"
54c3c2e9,Twitter,"Trump claims Iran proposed a ceasefire, but Iran denies negotiations, citing zero trust in Washington. Israel vows to continue military ops. US Sec. of State sees an end in sight. US stocks surge on de-escalation hopes. #Iran #US #Conflict",dataset/twitter_images/54c3c2e9.jpg,"Trump claims Iran proposed a ceasefire, but Iran denies negotiations, citing zero trust in Washington. Israel vows to continue military ops. US Sec. of State sees an end in sight. US stocks surge on de-escalation hopes. #Iran #US #Conflict"
5c5b74d4,Twitter,"Two U.S. military planes were shot down in separate incidents on Friday, and while one crew member was rescued in Iran, the whereabouts of at least one other were unknown — marking a dramatic escalation since the war began nearly five weeks ago. READ:  https:// ksltv.com/?p=895683",dataset/twitter_images/5c5b74d4.jpg,"Two U.S. military planes were shot down in separate incidents on Friday, and while one crew member was rescued in Iran, the whereabouts of at least one other were unknown — marking a dramatic escalation since the war began nearly five weeks ago. READ: ksltv.com/?p=895683"
2b249161,Twitter,"The War on News: Trump’s Iran Escalation, Tamaki’s Military Rant & Drug Policy Fail  Donald Trump continues his erratic approach to Iran — swinging between deal-making and threats of total annihilation. As interceptor missiles run low and drone warfare ramps up, the risk of a",dataset/twitter_images/2b249161.jpg,"The War on News: Trump’s Iran Escalation, Tamaki’s Military Rant & Drug Policy Fail Donald Trump continues his erratic approach to Iran — swinging between deal-making and threats of total annihilation. As interceptor missiles run low and drone warfare ramps up, the risk of a"
dd74bfaa,Twitter,"In the latest consequences and effects coming out of the Iran War Conflict, Secretary of War Hegseth., asked Army Chief of Staff - R. George to step down with immediate effect. This latest high-profile dismissal has signs of disagreements over military escalation, including the",dataset/twitter_images/dd74bfaa.jpg,"In the latest consequences and effects coming out of the Iran War Conflict, Secretary of War Hegseth., asked Army Chief of Staff - R. George to step down with immediate effect. This latest high-profile dismissal has signs of disagreements over military escalation, including the"
